treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	11.04436583139239	2014	11.04436583139239	1
Control	11.04436583139239	2015	11.385507106404848	1.030888262868186
Control	11.04436583139239	2016	11.374627052811643	1.0299031403397125
Control	11.04436583139239	2017	11.42902141242253	1.0348282180165382
Treatment	12.734762901388336	2014	12.734762901388336	1
Treatment	12.734762901388336	2015	12.212067432090958	0.9589552256806921
Treatment	12.734762901388336	2016	12.553193740120653	0.9857422425000242
Treatment	12.734762901388336	2017	12.276945007655437	0.9640497512770348
