position	percentil	lag	tasa_media	anio
0.01	39	0	0.23496348256579905	2012
0.02	124.15119999999999	39	0.232693142301501	2012
0.03	350	124.15119999999999	0.2320176574883236	2012
0.04	660	350	0.22977644943144257	2012
0.05	1200	660	0.22965568653997875	2012
0.06	1926.0094000000008	1200	0.2288560865644201	2012
0.07	2894	1926.0094000000008	0.22773081646443818	2012
0.08	3993.3684000000003	2894	0.22828930171743392	2012
0.09	5007.2576	3993.3684000000003	0.22814622917871025	2012
0.1	6124.0999999999995	5007.2576	0.2287501153549687	2012
0.11	7490.774600000001	6124.0999999999995	0.22752727024862993	2012
0.12	8953.8496	7490.774600000001	0.2282832238645894	2012
0.13	10535.816899999998	8953.8496	0.22930853438033522	2012
0.14	12292.234	10535.816899999998	0.22616731652583552	2012
0.15	14064.84	12292.234	0.22824541230958054	2012
0.16	15885.466	14064.84	0.22486666585523007	2012
0.17	17817.622300000003	15885.466	0.22752331732481643	2012
0.18	19920.26	17817.622300000003	0.2249259731415577	2012
0.19	22058.4906	19920.26	0.22387961952946653	2012
0.2	24399.597999999998	22058.4906	0.2250832811691849	2012
0.21	26609.699999999993	24399.597999999998	0.22343557866820177	2012
0.22	29436.2488	26609.699999999993	0.22360080098991492	2012
0.23	32102.927	29436.2488	0.22391114985039165	2012
0.24	35175.7992	32102.927	0.22432991290502666	2012
0.25	38112.33	35175.7992	0.22034454880903193	2012
0.26	41650.9314	38112.33	0.220385010687394	2012
0.27	44954.66130000001	41650.9314	0.22231194891995734	2012
0.28	48241.684	44954.66130000001	0.22185328990492595	2012
0.29	51550.4399	48241.684	0.22080220835695058	2012
0.3	55397.215000000004	51550.4399	0.22039000083986737	2012
0.31	59495.4285	55397.215000000004	0.22294481935778987	2012
0.32	63824.0312	59495.4285	0.22142523021343843	2012
0.33	68173.93050000005	63824.0312	0.22425391653411558	2012
0.34	72720.1158	68173.93050000005	0.22008031024668712	2012
0.35000000000000003	77518.60350000003	72720.1158	0.22075197345008196	2012
0.36	82653.9064	77518.60350000003	0.22382344654115702	2012
0.37	87547.4956	82653.9064	0.22331516500345358	2012
0.38	93529.1282	87547.4956	0.22270457850003686	2012
0.39	99076.5877	93529.1282	0.2214451364730611	2012
0.4	105253.45799999994	99076.5877	0.22331652492134887	2012
0.41000000000000003	111352.17030000006	105253.45799999994	0.22253802603926717	2012
0.42	117806.73479999999	111352.17030000006	0.22261994605403845	2012
0.43	124378.5582	117806.73479999999	0.22266212605908328	2012
0.44	131318.18920000008	124378.5582	0.2227674774227157	2012
0.45	138838.28600000002	131318.18920000008	0.22099593040840132	2012
0.46	147039.86100000003	138838.28600000002	0.22323715148947829	2012
0.47000000000000003	155109.39179999998	147039.86100000003	0.2241069991413961	2012
0.48	163982.6496	155109.39179999998	0.2219798531152886	2012
