position	percentil	lag	tasa_media	anio
0.01	10	0	0.23638756264634092	2018
0.02	35	10	0.23324769103190818	2018
0.03	107.53999999999996	35	0.23252725818333536	2018
0.04	330	107.53999999999996	0.23231008029741443	2018
0.05	753.6280000000002	330	0.22997328376729637	2018
0.06	1300	753.6280000000002	0.23022469467146028	2018
0.07	2112.4840000000004	1300	0.22827920515902597	2018
0.08	3025.761200000001	2112.4840000000004	0.22753827564317203	2018
0.09	4108.6	3025.761200000001	0.22800798965047706	2018
0.1	5224.000000000001	4108.6	0.22895220812215053	2018
0.11	6379.2366	5224.000000000001	0.22815620542994114	2018
0.12	7654.2883999999995	6379.2366	0.2275203469363059	2018
0.13	8950	7654.2883999999995	0.22817277091861152	2018
0.14	10442.0428	8950	0.22918422973276417	2018
0.15	12000.778	10442.0428	0.22700024269128552	2018
0.16	13688.8384	12000.778	0.2272872662233566	2018
0.17	15305.201600000004	13688.8384	0.22581087192118676	2018
0.18	17177.7872	15305.201600000004	0.22705461485334588	2018
0.19	19175.4788	17177.7872	0.22573985405553681	2018
0.2	21222.908000000003	19175.4788	0.22306084269021537	2018
0.21	23448.39179999999	21222.908000000003	0.22574958354812283	2018
0.22	25610.248000000007	23448.39179999999	0.2238027345210913	2018
0.23	28000	25610.248000000007	0.2235165251439597	2018
0.24	30516.6756	28000	0.22441027671478847	2018
0.25	32928.125	30516.6756	0.222545828963479	2018
0.26	35772.2288	32928.125	0.2254853712405989	2018
0.27	38631.23340000001	35772.2288	0.21923904807378447	2018
0.28	41463.761600000005	38631.23340000001	0.22158597040836783	2018
0.29	44634.576399999976	41463.761600000005	0.2207142943378454	2018
0.3	47740.83199999999	44634.576399999976	0.22192227945639098	2018
0.31	50842.19279999999	47740.83199999999	0.22010013898673014	2018
0.32	54386.25440000005	50842.19279999999	0.22080800103285142	2018
0.33	58163.1354	54386.25440000005	0.22291683602381748	2018
0.34	61992.74880000002	58163.1354	0.22239686184080526	2018
0.35000000000000003	66046.033	61992.74880000002	0.22239248763146752	2018
0.36	70261.98399999998	66046.033	0.2225498977068201	2018
0.37	74975.9086	70261.98399999998	0.22003380228288252	2018
0.38	79283.15680000001	74975.9086	0.22175567330028279	2018
0.39	84160.7908	79283.15680000001	0.22391525841468535	2018
0.4	89295.12	84160.7908	0.22368277284951502	2018
0.41000000000000003	94778.55940000001	89295.12	0.22330585467559733	2018
0.42	100192.11799999999	94778.55940000001	0.22048969562642215	2018
0.43	105816.3908	100192.11799999999	0.22269159009058156	2018
0.44	111345.48080000002	105816.3908	0.22321401242951244	2018
0.45	117444.178	111345.48080000002	0.22219339143420253	2018
0.46	123754.90160000006	117444.178	0.2230276936359389	2018
0.47000000000000003	130681.76520000002	123754.90160000006	0.22253347146820562	2018
0.48	138088.7056	130681.76520000002	0.22089249749330675	2018
0.49	145626.95	138088.7056	0.2240707081445375	2018
0.5	153624.74	145626.95	0.22378741029624366	2018
0.51	161598.2588	153624.74	0.22195732762056286	2018
0.52	170855.01240000004	161598.2588	0.223743869860745	2018
0.53	180045.5798	170855.01240000004	0.22022817700239639	2018
0.54	190280.37960000004	180045.5798	0.22095603086423	2018
0.55	200237.04200000002	190280.37960000004	0.22336258234558146	2018
0.56	210745.28760000016	200237.04200000002	0.22308257917942667	2018
0.5700000000000001	222474.27760000006	210745.28760000016	0.2220881297080467	2018
0.58	235429.83079999988	222474.27760000006	0.22306766274869702	2018
0.59	248698.92139999976	235429.83079999988	0.22328172259909623	2018
0.6	262423.4319999999	248698.92139999976	0.22141735806285712	2018
0.61	277275.3722	262423.4319999999	0.22155301012846482	2018
0.62	293529.4783999999	277275.3722	0.22264183309535157	2018
0.63	310727.80220000015	293529.4783999999	0.22224174731614632	2018
0.64	329102.32680000016	310727.80220000015	0.2219346344769799	2018
0.65	347537.6470000004	329102.32680000016	0.22110645257169725	2018
0.66	367014.81600000005	347537.6470000004	0.21965088944190417	2018
0.67	389516.50860000035	367014.81600000005	0.2216781800273079	2018
0.68	411041.83160000015	389516.50860000035	0.2215723343647444	2018
0.6900000000000001	437140.98920000007	411041.83160000015	0.22185645614849261	2018
0.7000000000000001	463568.1980000006	437140.98920000007	0.22084217567014183	2018
0.71	492338.5442	463568.1980000006	0.22063394271912212	2018
0.72	524526.9487999999	492338.5442	0.22120246845082647	2018
0.73	557007.84	524526.9487999999	0.22280579537058975	2018
0.74	598313.3016	557007.84	0.22277851330133547	2018
0.75	639142.56	598313.3016	0.22243010147821424	2018
0.76	684034.7332000001	639142.56	0.22280387138991278	2018
0.77	731800.0286000001	684034.7332000001	0.22117163146183336	2018
0.78	789770.4980000003	731800.0286000001	0.22195678755556122	2018
0.79	851492.3502000001	789770.4980000003	0.22163172120980074	2018
0.8	914840.9540000003	851492.3502000001	0.22285869724966734	2018
0.81	991574.2582000002	914840.9540000003	0.22213975839047811	2018
0.8200000000000001	1072516.4580000003	991574.2582000002	0.24492985296668157	2018
0.8300000000000001	1172278.8288000014	1072516.4580000003	0.25097134822805917	2018
0.84	1288247.8187999995	1172278.8288000014	0.2489346195179232	2018
0.85	1412665.987	1288247.8187999995	0.25125023530361434	2018
0.86	1562747.352	1412665.987	0.24955069009824205	2018
0.87	1729994.2307999996	1562747.352	0.25112110816179445	2018
0.88	1931076.0784000068	1729994.2307999996	0.24992870842206874	2018
0.89	2166681.7575999997	1931076.0784000068	0.25092900034974736	2018
0.9	2450966.588000002	2166681.7575999997	0.2501387236245877	2018
0.91	2801151.9748000014	2450966.588000002	0.2497383327492968	2018
0.92	3223217.634000011	2801151.9748000014	0.24959298452013665	2018
0.93	3812603.393800004	3223217.634000011	0.24879704237675077	2018
0.9400000000000001	4499302.602800021	3812603.393800004	0.25009620995554477	2018
0.9500000000000001	5524924.170000024	4499302.602800021	0.2494280363359021	2018
0.96	7101623.424399998	5524924.170000024	0.248886218864832	2018
0.97	9739945.762399998	7101623.424399998	0.24904086970148148	2018
0.98	15010914.377199993	9739945.762399998	0.2502508247660891	2018
0.99	31461743.30519998	15010914.377199993	0.24979789290375842	2018
0.99	31461743.30519998	31461743.30519998	NA	2018
0.991	35435533.39641966	31461743.30519998	0.24683431772740433	2018
0.992	40640108.60287996	35435533.39641966	0.24921945254259534	2018
0.993	46172222.22351964	40640108.60287996	0.2451435335540891	2018
0.994	54285881.458479986	46172222.22351964	0.2512431675216322	2018
0.995	65875946.482499875	54285881.458479986	0.2516152508995519	2018
0.996	81471785.66663998	65875946.482499875	0.25256328365373876	2018
0.997	100931990.96877918	81471785.66663998	0.24838914965399458	2018
0.998	153024385.72367996	100931990.96877918	0.2443345391023374	2018
0.999	247978994.32878923	153024385.72367996	0.2487330192282456	2018
1	2089984173.45	247978994.32878923	0.24876796284810326	2018
