position	percentil	lag	tasa_media	anio
0.01	0	0	9.990380947125295e-6	2017
0.02	0	0	9.990380947125295e-6	2017
0.03	0	0	9.990380947125295e-6	2017
0.04	0	0	9.990380947125295e-6	2017
0.05	0	0	9.990380947125295e-6	2017
0.06	0	0	9.990380947125295e-6	2017
0.07	0	0	9.990380947125295e-6	2017
0.08	0	0	9.990380947125295e-6	2017
0.09	0	0	9.990380947125295e-6	2017
0.1	0	0	9.990380947125295e-6	2017
0.11	0	0	9.990380947125295e-6	2017
0.12	0	0	9.990380947125295e-6	2017
0.13	0	0	9.990380947125295e-6	2017
0.14	0	0	9.990380947125295e-6	2017
0.15	0	0	9.990380947125295e-6	2017
0.16	0	0	9.990380947125295e-6	2017
0.17	0	0	9.990380947125295e-6	2017
0.18	0	0	9.990380947125295e-6	2017
0.19	0	0	9.990380947125295e-6	2017
0.2	0	0	9.990380947125295e-6	2017
0.21	0	0	9.990380947125295e-6	2017
0.22	0	0	9.990380947125295e-6	2017
0.23	0	0	9.990380947125295e-6	2017
0.24	0	0	9.990380947125295e-6	2017
0.25	0	0	9.990380947125295e-6	2017
0.26	0	0	9.990380947125295e-6	2017
0.27	0	0	9.990380947125295e-6	2017
0.28	0	0	9.990380947125295e-6	2017
0.29	0	0	9.990380947125295e-6	2017
0.3	0	0	9.990380947125295e-6	2017
0.31	0	0	9.990380947125295e-6	2017
0.32	0	0	9.990380947125295e-6	2017
0.33	0	0	9.990380947125295e-6	2017
0.34	0	0	9.990380947125295e-6	2017
0.35000000000000003	0	0	9.990380947125295e-6	2017
0.36	0	0	9.990380947125295e-6	2017
0.37	0	0	9.990380947125295e-6	2017
0.38	0	0	9.990380947125295e-6	2017
0.39	0	0	9.990380947125295e-6	2017
0.4	0	0	9.990380947125295e-6	2017
0.41000000000000003	0	0	9.990380947125295e-6	2017
0.42	0	0	9.990380947125295e-6	2017
0.43	0	0	9.990380947125295e-6	2017
0.44	0	0	9.990380947125295e-6	2017
0.45	10	0	0.002354617547679411	2017
0.46	60	10	0.07285740357026703	2017
0.47000000000000003	213	60	0.07372500392445942	2017
0.48	608.646399999996	213	0.05678639991600891	2017
0.49	1225.3760000000002	608.646399999996	0.07720179250666999	2017
0.5	2124	1225.3760000000002	0.1227545773351033	2017
0.51	3266.3523999999943	2124	0.11130390822897301	2017
0.52	4538.193600000008	3266.3523999999943	0.33359786369793276	2017
0.53	5988.140400000005	4538.193600000008	0.09941491660870587	2017
0.54	7514.584400000001	5988.140400000005	0.1133118312077683	2017
0.55	9390.140000000009	7514.584400000001	0.11660878966191167	2017
