position	percentil	lag	tasa_media	anio
0.01	0	0	9.990380947125295e-6	2012
0.02	0	0	9.990380947125295e-6	2012
0.03	0	0	9.990380947125295e-6	2012
0.04	0	0	9.990380947125295e-6	2012
0.05	0	0	9.990380947125295e-6	2012
0.06	0	0	9.990380947125295e-6	2012
0.07	0	0	9.990380947125295e-6	2012
0.08	0	0	9.990380947125295e-6	2012
0.09	0	0	9.990380947125295e-6	2012
0.1	0	0	9.990380947125295e-6	2012
0.11	0	0	9.990380947125295e-6	2012
0.12	0	0	9.990380947125295e-6	2012
0.13	0	0	9.990380947125295e-6	2012
0.14	0	0	9.990380947125295e-6	2012
0.15	0	0	9.990380947125295e-6	2012
0.16	0	0	9.990380947125295e-6	2012
0.17	0	0	9.990380947125295e-6	2012
0.18	0	0	9.990380947125295e-6	2012
0.19	0	0	9.990380947125295e-6	2012
0.2	0	0	9.990380947125295e-6	2012
0.21	0	0	9.990380947125295e-6	2012
0.22	0	0	9.990380947125295e-6	2012
0.23	0	0	9.990380947125295e-6	2012
0.24	0	0	9.990380947125295e-6	2012
0.25	0	0	9.990380947125295e-6	2012
0.26	0	0	9.990380947125295e-6	2012
0.27	0	0	9.990380947125295e-6	2012
0.28	0	0	9.990380947125295e-6	2012
0.29	0	0	9.990380947125295e-6	2012
0.3	0	0	9.990380947125295e-6	2012
0.31	0	0	9.990380947125295e-6	2012
0.32	0	0	9.990380947125295e-6	2012
0.33	0	0	9.990380947125295e-6	2012
0.34	0	0	9.990380947125295e-6	2012
0.35000000000000003	0	0	9.990380947125295e-6	2012
0.36	0	0	9.990380947125295e-6	2012
0.37	0	0	9.990380947125295e-6	2012
0.38	0	0	9.990380947125295e-6	2012
0.39	0	0	9.990380947125295e-6	2012
0.4	0	0	9.990380947125295e-6	2012
0.41000000000000003	0	0	9.990380947125295e-6	2012
0.42	0	0	9.990380947125295e-6	2012
0.43	0	0	9.990380947125295e-6	2012
0.44	0	0	9.990380947125295e-6	2012
0.45	8.421500000000087	0	0.0015486755247185807	2012
0.46	100	8.421500000000087	0.06915104764278045	2012
0.47000000000000003	300	100	0.07636257243574851	2012
0.48	641.909599999998	300	0.05533913745962276	2012
0.49	1215.6569999999983	641.909599999998	0.07725251946102202	2012
0.5	2104.98	1215.6569999999983	0.1246013996200344	2012
0.51	3200.3422000000005	2104.98	0.10700367861189478	2012
0.52	4446.6936000000005	3200.3422000000005	0.3332347074734642	2012
0.53	5677.805700000006	4446.6936000000005	0.11191239301820331	2012
0.54	7287.114600000004	5677.805700000006	0.10904494629692847	2012
0.55	9200	7287.114600000004	0.1164155236241748	2012
0.56	11268.9244	9200	0.10739472164387201	2012
0.5700000000000001	13620.17550000003	11268.9244	0.21189815912803933	2012
0.58	16228.473199999988	13620.17550000003	0.12739672594809956	2012
0.59	19183.205400000003	16228.473199999988	0.2562953262827885	2012
0.6	22295.429999999997	19183.205400000003	0.7984654635559408	2012
0.61	25715.964100000012	22295.429999999997	0.11826810113251204	2012
0.62	29907.271599999967	25715.964100000012	0.12035407276104204	2012
0.63	34282.43000000004	29907.271599999967	0.18443438654590302	2012
