treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	0.10285260436392189	2012	0.09988134068926374	0.9711114395883942
Control	0.10285260436392189	2013	0.09981581373616369	0.9704743438774465
Control	0.10285260436392189	2014	0.10333794648928342	1.0047188122105712
Control	0.10285260436392189	2015	0.09502198741731499	0.9238656425373543
Control	0.10285260436392189	2016	0.08847598459337322	0.8602211401504226
Control	0.10285260436392189	2017	0.10222098913010895	0.9938590253720936
Treatment	0.12482858011938155	2012	0.10581138335437076	0.847653504134843
Treatment	0.12482858011938155	2013	0.11143324241234107	0.8926901379938018
Treatment	0.12482858011938155	2014	0.12980530172136479	1.0398684467709531
Treatment	0.12482858011938155	2015	0.10861268196037593	0.8700946678757595
Treatment	0.12482858011938155	2016	0.0909253948065739	0.7284020592048401
Treatment	0.12482858011938155	2017	0.10616308960286969	0.8504710179458833
