position	percentil	lag	tasa_media	anio
0.01	0	0	1.6175218715407507e-4	2019
0.02	0	0	1.6175218715407507e-4	2019
0.03	0	0	1.6175218715407507e-4	2019
0.04	0	0	1.6175218715407507e-4	2019
0.05	0	0	1.6175218715407507e-4	2019
0.06	0	0	1.6175218715407507e-4	2019
0.07	0	0	1.6175218715407507e-4	2019
0.08	0	0	1.6175218715407507e-4	2019
0.09	0	0	1.6175218715407507e-4	2019
0.1	0	0	1.6175218715407507e-4	2019
0.11	0	0	1.6175218715407507e-4	2019
0.12	0	0	1.6175218715407507e-4	2019
0.13	0	0	1.6175218715407507e-4	2019
0.14	0	0	1.6175218715407507e-4	2019
0.15	0	0	1.6175218715407507e-4	2019
0.16	0	0	1.6175218715407507e-4	2019
0.17	0	0	1.6175218715407507e-4	2019
0.18	0	0	1.6175218715407507e-4	2019
0.19	0	0	1.6175218715407507e-4	2019
0.2	0	0	1.6175218715407507e-4	2019
0.21	0	0	1.6175218715407507e-4	2019
0.22	0	0	1.6175218715407507e-4	2019
0.23	0	0	1.6175218715407507e-4	2019
0.24	0	0	1.6175218715407507e-4	2019
0.25	0	0	1.6175218715407507e-4	2019
0.26	0	0	1.6175218715407507e-4	2019
0.27	0	0	1.6175218715407507e-4	2019
0.28	0	0	1.6175218715407507e-4	2019
0.29	0	0	1.6175218715407507e-4	2019
0.3	0	0	1.6175218715407507e-4	2019
0.31	0	0	1.6175218715407507e-4	2019
0.32	0	0	1.6175218715407507e-4	2019
0.33	0	0	1.6175218715407507e-4	2019
0.34	0	0	1.6175218715407507e-4	2019
0.35000000000000003	0	0	1.6175218715407507e-4	2019
0.36	0	0	1.6175218715407507e-4	2019
0.37	0	0	1.6175218715407507e-4	2019
0.38	0	0	1.6175218715407507e-4	2019
0.39	0	0	1.6175218715407507e-4	2019
0.4	0	0	1.6175218715407507e-4	2019
0.41000000000000003	0	0	1.6175218715407507e-4	2019
0.42	0	0	1.6175218715407507e-4	2019
0.43	0	0	1.6175218715407507e-4	2019
0.44	1	0	8.534654878432733e-4	2019
0.45	10	1	0.07210163440467102	2019
0.46	30	10	0.07533082328131917	2019
0.47000000000000003	91.06250000000043	30	0.06082422653013764	2019
0.48	200	91.06250000000043	0.06200542262841059	2019
0.49	410	200	0.05635026932080092	2019
0.5	791.335	410	0.06067693756222868	2019
0.51	1350.6499999999983	791.335	0.07228264430757747	2019
0.52	2169.6000000000004	1350.6499999999983	0.08278815135921486	2019
0.53	3200	2169.6000000000004	0.08831655117107073	2019
0.54	4499.503000000002	3200	0.09179503032432064	2019
0.55	5940	4499.503000000002	0.0910273483110428	2019
0.56	7324.664000000009	5940	0.09597833244457975	2019
0.5700000000000001	9183.365500000004	7324.664000000009	0.10518118750928035	2019
0.58	11283.80399999991	9183.365500000004	0.09971575876218393	2019
0.59	13595.311499999994	11283.80399999991	0.10717200680614909	2019
0.6	16274.45	13595.311499999994	0.10966317442538454	2019
0.61	19200	16274.45	0.1100957978775562	2019
0.62	22394.642999999982	19200	0.11073746323035887	2019
0.63	25934.73250000002	22394.642999999982	0.11326807153615012	2019
0.64	29901.572000000015	25934.73250000002	0.11640975182097212	2019
0.65	34225.9675	29901.572000000015	0.11886251911526641	2019
0.66	39236.148000000016	34225.9675	0.12322145479583214	2019
0.67	44606.318500000096	39236.148000000016	0.1273918908840102	2019
0.68	50732.36200000005	44606.318500000096	0.1298914569418691	2019
0.6900000000000001	57638.80750000003	50732.36200000005	0.1308329834203287	2019
0.7000000000000001	65004.605000000105	57638.80750000003	0.14012652886495264	2019
0.71	72818.11749999996	65004.605000000105	0.13546231767627182	2019
0.72	81957.97999999995	72818.11749999996	0.14034572502315865	2019
0.73	92711.61149999998	81957.97999999995	0.14185902001096135	2019
0.74	103756.252	92711.61149999998	0.14415876874163394	2019
0.75	115909.735	103756.252	0.14525316489816906	2019
0.76	129453.00399999996	115909.735	0.14676141608549415	2019
0.77	145468.34300000008	129453.00399999996	0.15027840344443888	2019
0.78	162913.38000000006	145468.34300000008	0.15576850085082458	2019
0.79	181979.38450000001	162913.38000000006	0.15757067560284269	2019
0.8	203934.52	181979.38450000001	0.15829970739611382	2019
0.81	229176.28250000067	203934.52	0.1615138379376776	2019
0.8200000000000001	258470.31800000076	229176.28250000067	0.15902991461910096	2019
0.8300000000000001	292198.37700000015	258470.31800000076	0.16318570118927228	2019
0.84	328009.72799999994	292198.37700000015	0.16909154596805742	2019
0.85	371333.5575	328009.72799999994	0.1675094418874345	2019
0.86	423742.42500000057	371333.5575	0.16944961243305057	2019
0.87	482960.83549999987	423742.42500000057	0.17539279303263447	2019
0.88	555983.6460000003	482960.83549999987	0.17445498148868074	2019
0.89	645831.5639999998	555983.6460000003	0.1722915682005629	2019
0.9	756284.275	645831.5639999998	0.17460145799471408	2019
0.91	898011.8145000017	756284.275	0.17423591178961484	2019
0.92	1075922.1659999995	898011.8145000017	0.18256674326558703	2019
0.93	1314506.9855000002	1075922.1659999995	0.2003317352797297	2019
0.9400000000000001	1625770.6620000028	1314506.9855000002	0.1979342881561114	2019
0.9500000000000001	2087859.29	1625770.6620000028	0.20233031731398116	2019
