position	percentil	lag	tasa_media	anio
0.01	0	0	1.6175218715407507e-4	2018
0.02	0	0	1.6175218715407507e-4	2018
0.03	0	0	1.6175218715407507e-4	2018
0.04	0	0	1.6175218715407507e-4	2018
0.05	0	0	1.6175218715407507e-4	2018
0.06	0	0	1.6175218715407507e-4	2018
0.07	0	0	1.6175218715407507e-4	2018
0.08	0	0	1.6175218715407507e-4	2018
0.09	0	0	1.6175218715407507e-4	2018
0.1	0	0	1.6175218715407507e-4	2018
0.11	0	0	1.6175218715407507e-4	2018
0.12	0	0	1.6175218715407507e-4	2018
0.13	0	0	1.6175218715407507e-4	2018
0.14	0	0	1.6175218715407507e-4	2018
0.15	0	0	1.6175218715407507e-4	2018
0.16	0	0	1.6175218715407507e-4	2018
0.17	0	0	1.6175218715407507e-4	2018
0.18	0	0	1.6175218715407507e-4	2018
0.19	0	0	1.6175218715407507e-4	2018
0.2	0	0	1.6175218715407507e-4	2018
0.21	0	0	1.6175218715407507e-4	2018
0.22	0	0	1.6175218715407507e-4	2018
0.23	0	0	1.6175218715407507e-4	2018
0.24	0	0	1.6175218715407507e-4	2018
0.25	0	0	1.6175218715407507e-4	2018
0.26	0	0	1.6175218715407507e-4	2018
0.27	0	0	1.6175218715407507e-4	2018
0.28	0	0	1.6175218715407507e-4	2018
0.29	0	0	1.6175218715407507e-4	2018
0.3	0	0	1.6175218715407507e-4	2018
0.31	0	0	1.6175218715407507e-4	2018
0.32	0	0	1.6175218715407507e-4	2018
0.33	0	0	1.6175218715407507e-4	2018
0.34	0	0	1.6175218715407507e-4	2018
0.35000000000000003	0	0	1.6175218715407507e-4	2018
0.36	0	0	1.6175218715407507e-4	2018
0.37	0	0	1.6175218715407507e-4	2018
0.38	0	0	1.6175218715407507e-4	2018
0.39	0	0	1.6175218715407507e-4	2018
0.4	0	0	1.6175218715407507e-4	2018
0.41000000000000003	0	0	1.6175218715407507e-4	2018
0.42	0	0	1.6175218715407507e-4	2018
0.43	1	0	8.534654878432733e-4	2018
0.44	10.71	1	0.07238270168830797	2018
0.45	50	10.71	0.06868399552590346	2018
