position	percentil	lag	tasa_media	anio
0.01	40	0.07	0.24240055997983992	2015
0.02	180	40	0.24867397846466346	2015
0.03	548.8671999999999	180	0.3009139386874844	2015
0.04	1070.9656	548.8671999999999	0.24758079687242862	2015
0.05	1778	1070.9656	0.33895906931324854	2015
0.06	2539.8432000000003	1778	0.2856477756301256	2015
0.07	3500	2539.8432000000003	0.3252942599441887	2015
0.08	4500	3500	1.00424693841002	2015
0.09	5550	4500	0.2623239098376983	2015
0.1	6600	5550	0.2596155521736054	2015
0.11	7801.695599999999	6600	0.27205208184061785	2015
0.12	9122.625599999998	7801.695599999999	0.2673476006035519	2015
0.13	10450.336000000001	9122.625599999998	0.2406009561629421	2015
0.14	12000	10450.336000000001	0.2667522579975458	2015
0.15	13400.960000000001	12000	0.6267365129649882	2015
0.16	15054.004	13400.960000000001	0.27475678871080855	2015
0.17	16761.29720000001	15054.004	0.3052139746377907	2015
0.18	18642.55599999999	16761.29720000001	0.6781972228692477	2015
0.19	20753.75	18642.55599999999	1.0253264453083417	2015
0.2	22859.863999999994	20753.75	1.544268657085264	2015
0.21	24966.7692	22859.863999999994	0.23378583426373706	2015
0.22	27291.1312	24966.7692	0.24763238823591807	2015
0.23	29751.241599999998	27291.1312	0.2273666249729529	2015
0.24	32179.2728	29751.241599999998	0.24462887476338796	2015
0.25	35000.28	32179.2728	0.4474419266610462	2015
0.26	37797.743200000004	35000.28	0.3047179592357713	2015
0.27	40860.213599999995	37797.743200000004	0.4670366429823994	2015
0.28	44296.76720000001	40860.213599999995	0.33477091792157493	2015
0.29	47846.1556	44296.76720000001	0.23472305300523394	2015
0.3	51018.772000000004	47846.1556	0.2678839045308747	2015
0.31	54872.890400000004	51018.772000000004	0.34633455803997404	2015
0.32	58559.75040000001	54872.890400000004	0.26046236611707485	2015
0.33	62682.8136	58559.75040000001	0.28290316329817317	2015
0.34	66800.0028	62682.8136	0.29236053584805777	2015
0.35000000000000003	71439.43600000002	66800.0028	0.27976568940131974	2015
0.36	76048.2948	71439.43600000002	0.41349510726501426	2015
0.37	80769.5524	76048.2948	0.2942876058378375	2015
0.38	85902.07759999999	80769.5524	1.384607105400528	2015
0.39	91497.95600000002	85902.07759999999	0.3210390382065421	2015
0.4	96776.672	91497.95600000002	0.26183264683092294	2015
0.41000000000000003	102409.5408	96776.672	0.9587834948025128	2015
0.42	108730.44200000001	102409.5408	0.377130733641102	2015
0.43	115088.5832	108730.44200000001	0.3233187404283448	2015
0.44	121513.81319999999	115088.5832	0.3424520113579842	2015
0.45	128097.01000000005	121513.81319999999	0.3653779475320243	2015
0.46	135222.9452	128097.01000000005	0.2752730429290549	2015
0.47000000000000003	143080.27760000006	135222.9452	0.29172978957665835	2015
0.48	151562.15959999998	143080.27760000006	4.847085620885428	2015
0.49	159600.46399999998	151562.15959999998	0.3746971151985471	2015
0.5	167964.55	159600.46399999998	0.2999917911726144	2015
0.51	177724.00400000007	167964.55	0.30588291957924707	2015
0.52	187399.19480000003	177724.00400000007	0.48186389757685266	2015
0.53	198098.10560000013	187399.19480000003	9.488982411390351	2015
0.54	209689.09240000002	198098.10560000013	0.2777513426013706	2015
0.55	221599.51600000006	209689.09240000002	0.3074479714596637	2015
0.56	234108.13400000002	221599.51600000006	0.4016160380691478	2015
0.5700000000000001	247825.01040000006	234108.13400000002	13.108038264253583	2015
0.58	260431.42799999987	247825.01040000006	0.5404881140027366	2015
0.59	274271.73079999996	260431.42799999987	0.342060350467697	2015
0.6	289560.022	274271.73079999996	0.32242948469443167	2015
0.61	304963.092	289560.022	0.39419094942163985	2015
0.62	323950.28160000005	304963.092	0.7330392892109636	2015
0.63	343319.56960000005	323950.28160000005	0.3472887344556743	2015
0.64	362933.22000000003	343319.56960000005	0.37664484287715705	2015
0.65	384242.72000000003	362933.22000000003	0.330614592232611	2015
0.66	406567.17760000005	384242.72000000003	0.8009812879316742	2015
0.67	428760.29720000003	406567.17760000005	0.3708271616706571	2015
0.68	453695.2112000004	428760.29720000003	0.6037937699839739	2015
0.6900000000000001	481738.6636000001	453695.2112000004	0.3450732791546023	2015
0.7000000000000001	510268.476	481738.6636000001	0.38328583642365016	2015
0.71	541562.7292	510268.476	0.5137257014918281	2015
0.72	578139.5411999999	541562.7292	1.0755847980917488	2015
0.73	615455.5643999998	578139.5411999999	0.8652976328618719	2015
0.74	657671.0840000001	615455.5643999998	0.509459225124969	2015
0.75	699091.73	657671.0840000001	0.429308137546341	2015
0.76	745101.0552	699091.73	0.3539152760742338	2015
0.77	798957.851200001	745101.0552	13.093338922215509	2015
0.78	856737.7484000004	798957.851200001	0.8502513890798745	2015
0.79	922650.3844000001	856737.7484000004	0.7888516241445714	2015
0.8	993560.1999999997	922650.3844000001	0.6283709615224905	2015
0.81	1066479.1172000002	993560.1999999997	2.2892798877490654	2015
0.8200000000000001	1161288.9736000001	1066479.1172000002	0.4494186992830832	2015
0.8300000000000001	1257806.6848000004	1161288.9736000001	2637.733845093646	2015
0.84	1370402.315599999	1257806.6848000004	0.47206599395170856	2015
0.85	1506808.061999999	1370402.315599999	2.0967835338071104	2015
0.86	1657631.6072000007	1506808.061999999	0.5885227529900553	2015
0.87	1826161.904	1657631.6072000007	0.5193685605571209	2015
0.88	2034124.1452	1826161.904	0.9140894540952154	2015
0.89	2290295.832799999	2034124.1452	0.48972591630369694	2015
0.9	2597546.960000001	2290295.832799999	0.4580023842510628	2015
0.91	2939257.396800001	2597546.960000001	0.5367949232039774	2015
0.92	3393564.436399998	2939257.396800001	0.42710841989472437	2015
0.93	3963384.289200007	3393564.436399998	0.5140201490677679	2015
0.9400000000000001	4740630.487600002	3963384.289200007	0.6286697122950817	2015
0.9500000000000001	5861155.322000001	4740630.487600002	0.6320262290252554	2015
