position	percentil	lag	tasa_media	anio
0.01	10	0	0.24149699291021004	2017
0.02	50	10	0.24907516561849188	2017
0.03	125	50	0.24295118300158475	2017
0.04	400	125	0.30952343370190905	2017
0.05	859.9430000000003	400	0.2440084646230989	2017
0.06	1445.2496	859.9430000000003	0.2684480412378704	2017
0.07	2160	1445.2496	0.37201518329607497	2017
0.08	3117.3072	2160	0.29282063135269587	2017
0.09	4142.375	3117.3072	0.971763854604123	2017
0.1	5164.602000000001	4142.375	0.2968150612984718	2017
0.11	6140	5164.602000000001	0.24644562214613477	2017
0.12	7287.589199999999	6140	0.2733161853696947	2017
0.13	8640	7287.589199999999	0.27327685692780546	2017
0.14	9937.7588	8640	0.24019653473077857	2017
0.15	11416.977	9937.7588	0.2543004787698931	2017
0.16	12923.028400000007	11416.977	0.2469086080841268	2017
0.17	14409.525400000002	12923.028400000007	0.5988099774447361	2017
0.18	16120.915600000004	14409.525400000002	0.289350917496146	2017
0.19	17958.212800000005	16120.915600000004	0.7542325911999134	2017
0.2	19768.422	17958.212800000005	1.0988626273970763	2017
0.21	21695.864400000002	19768.422	0.3251420093750109	2017
0.22	23831.7664	21695.864400000002	1.515736556388263	2017
0.23	25927.8388	23831.7664	0.2226533528606143	2017
0.24	28423.908799999997	25927.8388	0.2554210665610162	2017
0.25	30781.9	28423.908799999997	0.24322730398893402	2017
0.26	33422.1624	30781.9	0.4029859511954491	2017
0.27	36127.841400000005	33422.1624	0.3336986227108022	2017
0.28	39150	36127.841400000005	0.46989290127492117	2017
0.29	41939.1624	39150	0.26488392163270325	2017
0.3	45015.784	41939.1624	0.33506153751053896	2017
0.31	48424.6036	45015.784	0.25677120952253846	2017
0.32	51702.2448	48424.6036	0.24266195257875567	2017
0.33	55599.475399999996	51702.2448	0.3530738424211694	2017
0.34	59379.122400000015	55599.475399999996	0.24290228601373026	2017
0.35000000000000003	62746.811000000016	59379.122400000015	0.29908229884726145	2017
0.36	67047.41320000001	62746.811000000016	0.28838724195613413	2017
0.37	71088.12539999998	67047.41320000001	0.2835877387403177	2017
0.38	75547.31080000002	71088.12539999998	0.4061486289901047	2017
0.39	80240.3906	75547.31080000002	0.2740096964970014	2017
0.4	84942.58600000001	80240.3906	0.41242308838512054	2017
0.41000000000000003	90225.99680000001	84942.58600000001	1.3928587140003341	2017
