position	percentil	lag	tasa_media	anio
0.01	0	0	1.6175218715407507e-4	2017
0.02	0	0	1.6175218715407507e-4	2017
0.03	0	0	1.6175218715407507e-4	2017
0.04	0	0	1.6175218715407507e-4	2017
0.05	0	0	1.6175218715407507e-4	2017
0.06	0	0	1.6175218715407507e-4	2017
0.07	0	0	1.6175218715407507e-4	2017
0.08	0	0	1.6175218715407507e-4	2017
0.09	0	0	1.6175218715407507e-4	2017
0.1	0	0	1.6175218715407507e-4	2017
0.11	0	0	1.6175218715407507e-4	2017
0.12	0	0	1.6175218715407507e-4	2017
0.13	0	0	1.6175218715407507e-4	2017
0.14	0	0	1.6175218715407507e-4	2017
0.15	0	0	1.6175218715407507e-4	2017
0.16	0	0	1.6175218715407507e-4	2017
0.17	0	0	1.6175218715407507e-4	2017
0.18	0	0	1.6175218715407507e-4	2017
0.19	0	0	1.6175218715407507e-4	2017
0.2	0	0	1.6175218715407507e-4	2017
0.21	0	0	1.6175218715407507e-4	2017
0.22	0	0	1.6175218715407507e-4	2017
0.23	0	0	1.6175218715407507e-4	2017
0.24	0	0	1.6175218715407507e-4	2017
0.25	0	0	1.6175218715407507e-4	2017
0.26	0	0	1.6175218715407507e-4	2017
0.27	0	0	1.6175218715407507e-4	2017
0.28	0	0	1.6175218715407507e-4	2017
0.29	0	0	1.6175218715407507e-4	2017
0.3	0	0	1.6175218715407507e-4	2017
0.31	0	0	1.6175218715407507e-4	2017
0.32	0	0	1.6175218715407507e-4	2017
0.33	0	0	1.6175218715407507e-4	2017
0.34	0	0	1.6175218715407507e-4	2017
0.35000000000000003	0	0	1.6175218715407507e-4	2017
0.36	0	0	1.6175218715407507e-4	2017
0.37	0	0	1.6175218715407507e-4	2017
0.38	0	0	1.6175218715407507e-4	2017
0.39	0	0	1.6175218715407507e-4	2017
0.4	0	0	1.6175218715407507e-4	2017
0.41000000000000003	0	0	1.6175218715407507e-4	2017
0.42	0	0	1.6175218715407507e-4	2017
0.43	0	0	1.6175218715407507e-4	2017
0.44	0	0	1.6175218715407507e-4	2017
0.45	10	0	0.00255137608361498	2017
0.46	60	10	0.07106955043823669	2017
0.47000000000000003	213	60	0.059689271943404704	2017
0.48	608.646399999996	213	0.05513003812529841	2017
0.49	1225.3760000000002	608.646399999996	0.06932604745098121	2017
0.5	2124	1225.3760000000002	0.08411758029309621	2017
0.51	3266.3523999999943	2124	0.08763547621489252	2017
0.52	4538.193600000008	3266.3523999999943	0.09178047102947928	2017
0.53	5988.140400000005	4538.193600000008	0.0901992684568727	2017
0.54	7514.584400000001	5988.140400000005	0.09704357966068579	2017
0.55	9390.140000000009	7514.584400000001	0.10511146515198261	2017
0.56	11500	9390.140000000009	0.10045886188819753	2017
0.5700000000000001	13737.6556	11500	0.10589739193761491	2017
0.58	16297.427200000004	13737.6556	0.11163670661036493	2017
0.59	19103.391199999995	16297.427200000004	0.1084968391782946	2017
0.6	22238.199999999975	19103.391199999995	0.11101307365404138	2017
0.61	25664.2016	22238.199999999975	0.11374118296418571	2017
0.62	29681.77240000002	25664.2016	0.11608147917572653	2017
0.63	33851.57999999999	29681.77240000002	0.11948968466829743	2017
0.64	38541.34399999997	33851.57999999999	0.12165629538960435	2017
0.65	43496.577999999994	38541.34399999997	0.12430296625474577	2017
0.66	49313.3484	43496.577999999994	0.13186938596173578	2017
0.67	55542.6904	49313.3484	0.12705489805105202	2017
0.68	61841.50840000008	55542.6904	0.13923222556496864	2017
0.6900000000000001	69310.7008	61841.50840000008	0.13819541817500683	2017
0.7000000000000001	77186.41600000003	69310.7008	0.13684657336694037	2017
0.71	85883.02159999998	77186.41600000003	0.14166279558231593	2017
0.72	95781.11839999996	85883.02159999998	0.1433407022181755	2017
0.73	106130.72919999989	95781.11839999996	0.14542651164467743	2017
0.74	117348.56600000002	106130.72919999989	0.14508433916992128	2017
0.75	129765.32	117348.56600000002	0.14593235778176059	2017
0.76	144672.93319999997	129765.32	0.1506354490242287	2017
0.77	160071.25680000018	144672.93319999997	0.15657249182007354	2017
0.78	178622.24800000002	160071.25680000018	0.15670773842916932	2017
0.79	198299.6032	178622.24800000002	0.15666270426562606	2017
0.8	220671.5880000004	198299.6032	0.16063971506404198	2017
0.81	247334.5868	220671.5880000004	0.160422680693362	2017
0.8200000000000001	275618.4476	247334.5868	0.1601505186058716	2017
0.8300000000000001	309299.5904000006	275618.4476	0.16727474467947695	2017
0.84	349377.70279999997	309299.5904000006	0.16992240000586295	2017
0.85	396672.84199999995	349377.70279999997	0.16729529592135323	2017
0.86	449454.0952000001	396672.84199999995	0.17323805328929562	2017
0.87	510314.71720000013	449454.0952000001	0.1737511860655867	2017
0.88	581009.2763999999	510314.71720000013	0.17308185607440432	2017
0.89	671828.0303999997	581009.2763999999	0.176928233208664	2017
0.9	783524.1660000002	671828.0303999997	0.17228226408142527	2017
0.91	927883.5868000006	783524.1660000002	0.173972988440278	2017
0.92	1107546.994	927883.5868000006	0.18741998115292846	2017
0.93	1339195.5943999987	1107546.994	0.20108005855769692	2017
0.9400000000000001	1652092.5508000297	1339195.5943999987	0.1973693494616638	2017
0.9500000000000001	2114525.5200000023	1652092.5508000297	0.20135886391248545	2017
0.96	2773919.1411999706	2114525.5200000023	0.20465996289102806	2017
0.97	3874125.661600017	2773919.1411999706	0.19989421926115922	2017
0.98	6207926.980800009	3874125.661600017	0.2001373842417645	2017
0.99	12971980.199600007	6207926.980800009	0.20436657587089332	2017
0.99	12971980.199600007	12971980.199600007	NA	2017
0.991	14447922.45408016	12971980.199600007	0.19960956119952253	2017
0.992	16525039.75559992	14447922.45408016	0.2095025596693129	2017
0.993	19256119.123839956	16525039.75559992	0.19134669230458304	2017
0.994	23281643.52432034	19256119.123839956	0.20866274793230832	2017
0.995	28124108.575599723	23281643.52432034	0.2092453287792365	2017
0.996	35569908.9801597	28124108.575599723	0.19264425519260844	2017
0.997	48613863.73600002	35569908.9801597	0.1995951486830766	2017
0.998	70672147.76576251	48613863.73600002	0.22092835824518067	2017
0.999	133933121.95415738	70672147.76576251	0.19165183014044707	2017
1	9588872520.01	133933121.95415738	0.21199714338199915	2017
